pair_type,model,domain,task_id,task_cluster,task_family,repeat_a,repeat_b,both_success,same_reward,same_final_state,first_divergence_index,normalized_first_divergence,first_divergent_tool_a,first_divergent_tool_b,first_divergent_argument_a,first_divergent_argument_b,first_divergent_stage_a,first_divergent_stage_b,stage_pair,before_first_write,before_confirmation,after_write,timing_bucket,reconverged,reconvergence_location,divergence_persistence,downstream_differing_actions
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,0,1,False,True,False,4.0,0.36363636363636365,get_order_details,transfer_to_human_agents,"{""order_id"":""#W2692684""}","{""summary"":""User Olivia Lopez wants a refund or reorder for a tablet that was ordered (order #W9319364) but the order is processed and shipped. The user reports the tablet is lost. Agent cannot process refund for processed order per policy; needs human assistance.""}",entity_lookup,communication_only,entity_lookup -> communication_only,True,,False,middle,False,,1.0,7
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,0,2,False,True,False,4.0,0.36363636363636365,get_order_details,cancel_pending_order,"{""order_id"":""#W2692684""}","{""order_id"":""#W9373487"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,middle,True,0.45454545454545453,0.09090909090909088,4
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,0,3,False,True,False,5.0,0.45454545454545453,return_delivered_order_items,get_order_details,"{""item_ids"":[""3788616824""],""order_id"":""#W2692684"",""payment_method_id"":""gift_card_7711863""}","{""order_id"":""#W5481803""}",write_mutation,entity_lookup,write_mutation -> entity_lookup,False,,False,middle,True,0.5454545454545454,0.09090909090909088,2
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,0,4,False,False,False,4.0,0.36363636363636365,get_order_details,cancel_pending_order,"{""order_id"":""#W2692684""}","{""order_id"":""#W9373487"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,middle,True,0.5454545454545454,0.18181818181818177,3
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,1,2,False,True,False,4.0,0.5714285714285714,transfer_to_human_agents,cancel_pending_order,"{""summary"":""User Olivia Lopez wants a refund or reorder for a tablet that was ordered (order #W9319364) but the order is processed and shipped. The user reports the tablet is lost. Agent cannot process refund for processed order per policy; needs human assistance.""}","{""order_id"":""#W9373487"",""reason"":""no longer needed""}",communication_only,write_mutation,communication_only -> write_mutation,False,,False,middle,False,,1.0,3
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,1,3,False,True,False,4.0,0.4,transfer_to_human_agents,get_order_details,"{""summary"":""User Olivia Lopez wants a refund or reorder for a tablet that was ordered (order #W9319364) but the order is processed and shipped. The user reports the tablet is lost. Agent cannot process refund for processed order per policy; needs human assistance.""}","{""order_id"":""#W2692684""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,middle,False,,1.0,6
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,1,4,False,False,False,4.0,0.4,transfer_to_human_agents,cancel_pending_order,"{""summary"":""User Olivia Lopez wants a refund or reorder for a tablet that was ordered (order #W9319364) but the order is processed and shipped. The user reports the tablet is lost. Agent cannot process refund for processed order per policy; needs human assistance.""}","{""order_id"":""#W9373487"",""reason"":""no longer needed""}",communication_only,write_mutation,communication_only -> write_mutation,False,,False,middle,False,,1.0,6
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,2,3,False,True,False,4.0,0.4,cancel_pending_order,get_order_details,"{""order_id"":""#W9373487"",""reason"":""no longer needed""}","{""order_id"":""#W2692684""}",write_mutation,entity_lookup,write_mutation -> entity_lookup,False,,False,middle,True,0.5,0.09999999999999998,4
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,2,4,False,False,False,7.0,0.7,<END>,cancel_pending_order,<END>,"{""order_id"":""#W5481803"",""reason"":""no longer needed""}",<END>,write_mutation,<END> -> write_mutation,False,,True,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,32,retail:32,compound,3,4,False,False,False,4.0,0.4,get_order_details,cancel_pending_order,"{""order_id"":""#W2692684""}","{""order_id"":""#W9373487"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,middle,True,0.5,0.09999999999999998,2
C2_C1,gpt_oss_120b,retail,49,retail:49,single,0,0,False,True,False,8.0,0.8888888888888888,<END>,exchange_delivered_order_items,<END>,"{""item_ids"":[""2757705742""],""new_item_ids"":[""8555936349""],""order_id"":""#W3470184"",""payment_method_id"":""gift_card_7245904""}",<END>,write_mutation,<END> -> write_mutation,False,,False,late,False,,1.0,1
C2_C1,gpt_oss_120b,retail,49,retail:49,single,1,1,False,True,False,7.0,0.7777777777777778,<END>,get_product_details,<END>,"{""product_id"":""9924732112""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,late,False,,1.0,2
C2_C1,gpt_oss_120b,retail,49,retail:49,single,2,2,False,True,True,5.0,0.625,get_order_details,<END>,"{""order_id"":""#W3220203""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,3
C2_C1,gpt_oss_120b,retail,49,retail:49,single,3,3,False,True,False,8.0,0.8888888888888888,exchange_delivered_order_items,<END>,"{""item_ids"":[""2757705742""],""new_item_ids"":[""8555936349""],""order_id"":""#W3470184"",""payment_method_id"":""gift_card_7245904""}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,False,late,False,,1.0,1
C2_C1,gpt_oss_120b,retail,49,retail:49,single,4,4,False,True,False,8.0,0.8888888888888888,<END>,exchange_delivered_order_items,<END>,"{""item_ids"":[""2757705742""],""new_item_ids"":[""8555936349""],""order_id"":""#W3470184"",""payment_method_id"":""gift_card_7245904""}",<END>,write_mutation,<END> -> write_mutation,False,,False,late,False,,1.0,1
C1_C1,gpt_oss_120b,retail,49,retail:49,single,0,1,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gpt_oss_120b,retail,49,retail:49,single,0,2,False,True,False,5.0,0.5555555555555556,get_order_details,<END>,"{""order_id"":""#W3220203""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,4
C1_C1,gpt_oss_120b,retail,49,retail:49,single,0,3,False,True,False,8.0,0.8888888888888888,exchange_delivered_order_items,<END>,"{""item_ids"":[""2757705742""],""new_item_ids"":[""8555936349""],""order_id"":""#W3470184"",""payment_method_id"":""gift_card_7245904""}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,False,late,False,,1.0,1
C1_C1,gpt_oss_120b,retail,49,retail:49,single,0,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gpt_oss_120b,retail,49,retail:49,single,1,2,False,True,False,5.0,0.5555555555555556,get_order_details,<END>,"{""order_id"":""#W3220203""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,4
C1_C1,gpt_oss_120b,retail,49,retail:49,single,1,3,False,True,False,8.0,0.8888888888888888,exchange_delivered_order_items,<END>,"{""item_ids"":[""2757705742""],""new_item_ids"":[""8555936349""],""order_id"":""#W3470184"",""payment_method_id"":""gift_card_7245904""}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,False,late,False,,1.0,1
C1_C1,gpt_oss_120b,retail,49,retail:49,single,1,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gpt_oss_120b,retail,49,retail:49,single,2,3,False,True,True,5.0,0.625,<END>,get_order_details,<END>,"{""order_id"":""#W3220203""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,gpt_oss_120b,retail,49,retail:49,single,2,4,False,True,False,5.0,0.5555555555555556,<END>,get_order_details,<END>,"{""order_id"":""#W3220203""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,4
C1_C1,gpt_oss_120b,retail,49,retail:49,single,3,4,False,True,False,8.0,0.8888888888888888,<END>,exchange_delivered_order_items,<END>,"{""item_ids"":[""2757705742""],""new_item_ids"":[""8555936349""],""order_id"":""#W3470184"",""payment_method_id"":""gift_card_7245904""}",<END>,write_mutation,<END> -> write_mutation,False,,False,late,False,,1.0,1
C2_C1,gpt_oss_120b,retail,54,retail:54,compound,0,0,False,True,False,1.0,0.07692307692307693,find_user_id_by_email,find_user_id_by_name_zip,"{""email"":""amelia.silva7872@example.com""}","{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.15384615384615385,0.07692307692307693,3
C2_C1,gpt_oss_120b,retail,54,retail:54,compound,1,1,False,True,False,1.0,0.08333333333333333,find_user_id_by_email,find_user_id_by_name_zip,"{""email"":""amelia.silva7872@example.com""}","{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.16666666666666666,0.08333333333333333,3
C2_C1,gpt_oss_120b,retail,54,retail:54,compound,2,2,False,True,True,10.0,0.7692307692307693,get_product_details,get_order_details,"{""product_id"":""7363354090""}","{""order_id"":""#W7342738""}",post_write_verification,post_write_verification,post_write_verification -> post_write_verification,False,,True,late,True,0.8461538461538461,0.07692307692307687,1
C2_C1,gpt_oss_120b,retail,54,retail:54,compound,3,3,False,True,False,9.0,0.6,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,middle,True,0.7333333333333333,0.1333333333333333,4
C2_C1,gpt_oss_120b,retail,54,retail:54,compound,4,4,False,True,False,9.0,0.6923076923076923,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,0,1,False,True,False,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,0,2,False,True,False,9.0,0.6923076923076923,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,0,3,False,True,False,9.0,0.6,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,middle,True,0.6666666666666666,0.06666666666666665,4
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,0,4,False,True,False,9.0,0.75,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,1,2,False,True,False,9.0,0.6923076923076923,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,1,3,False,True,False,9.0,0.6,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,middle,True,0.6666666666666666,0.06666666666666665,4
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,1,4,False,True,False,9.0,0.75,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""no longer needed""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,2,3,False,True,False,11.0,0.7333333333333333,get_product_details,return_delivered_order_items,"{""product_id"":""7363354090""}","{""item_ids"":[""5669664287"",""4900990404"",""9862136885"",""6777246137""],""order_id"":""#W4597054"",""payment_method_id"":""gift_card_3491931""}",post_write_verification,write_mutation,post_write_verification -> write_mutation,False,,True,late,True,0.8,0.06666666666666676,3
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,2,4,False,True,False,10.0,0.7692307692307693,get_order_details,return_delivered_order_items,"{""order_id"":""#W7342738""}","{""item_ids"":[""8277474082""],""order_id"":""#W7773202"",""payment_method_id"":""gift_card_3491931""}",post_write_verification,write_mutation,post_write_verification -> write_mutation,False,,True,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,54,retail:54,compound,3,4,False,True,False,10.0,0.6666666666666666,get_order_details,return_delivered_order_items,"{""order_id"":""#W7342738""}","{""item_ids"":[""8277474082""],""order_id"":""#W7773202"",""payment_method_id"":""gift_card_3491931""}",post_write_verification,write_mutation,post_write_verification -> write_mutation,False,,True,late,False,,1.0,4
C2_C1,gpt_oss_120b,retail,55,retail:55,compound,0,0,False,True,False,2.0,0.15384615384615385,find_user_id_by_email,transfer_to_human_agents,"{""email"":""amelia.silva7872@example.com""}","{""summary"":""User Amelia Silva could not be identified by either of two provided emails or name+ZIP. Unable to locate user account to process cancellation/return of recent orders.""}",entity_lookup,communication_only,entity_lookup -> communication_only,True,,False,early,False,,1.0,11
C2_C1,gpt_oss_120b,retail,55,retail:55,compound,1,1,False,True,True,8.0,0.8888888888888888,<END>,get_order_details,<END>,"{""order_id"":""#W7342738""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,late,False,,1.0,1
C2_C1,gpt_oss_120b,retail,55,retail:55,compound,2,2,False,True,True,1.0,0.1,find_user_id_by_name_zip,find_user_id_by_email,"{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}","{""email"":""amelia.silva7872@example.com""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.2,0.1,1
C2_C1,gpt_oss_120b,retail,55,retail:55,compound,3,3,False,True,False,1.0,0.07142857142857142,find_user_id_by_name_zip,find_user_id_by_email,"{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}","{""email"":""amelia.silva7872@example.com""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.14285714285714285,0.07142857142857142,5
C2_C1,gpt_oss_120b,retail,55,retail:55,compound,4,4,False,True,False,8.0,0.7272727272727273,<END>,cancel_pending_order,<END>,"{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",<END>,write_mutation,<END> -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,0,1,False,True,True,1.0,0.1111111111111111,find_user_id_by_name_zip,find_user_id_by_email,"{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}","{""email"":""amelia.silva7872@example.com""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,False,,1.0,8
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,0,2,False,True,True,1.0,0.1111111111111111,find_user_id_by_name_zip,find_user_id_by_email,"{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}","{""email"":""amelia.silva7872@example.com""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,False,,1.0,8
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,0,3,False,True,True,1.0,0.1111111111111111,find_user_id_by_name_zip,find_user_id_by_email,"{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}","{""email"":""amelia.silva7872@example.com""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,False,,1.0,8
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,0,4,False,True,False,1.0,0.09090909090909091,find_user_id_by_name_zip,find_user_id_by_email,"{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}","{""email"":""amelia.silva7872@example.com""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,False,,1.0,10
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,1,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,1,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,1,4,False,True,False,8.0,0.7272727272727273,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,2,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,2,4,False,True,False,8.0,0.7272727272727273,get_order_details,cancel_pending_order,"{""order_id"":""#W7342738""}","{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,late,False,,1.0,3
