pair_type,model,domain,task_id,task_cluster,task_family,both_success,same_final_state,tool_name,field,value_a,value_b,category,opcode
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""User Amelia Silva could not be identified by either of two provided emails or name+ZIP. Unable to locate user account to process cancellation/return of recent orders.""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,find_user_id_by_email,<CALL>,<MISSING>,"find_user_id_by_email|{""email"":""amelia.silva7872@example.com""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_user_details,<CALL>,<MISSING>,"get_user_details|{""user_id"":""amelia_silva_7726""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W2586676""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W5400801""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W4597054""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W4836353""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W7773202""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W7342738""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,find_user_id_by_name_zip,<CALL>,"find_user_id_by_name_zip|{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""User Amelia Silva could not be identified by either of two provided emails or name+ZIP. Unable to locate user account to process cancellation/return of recent orders.""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,find_user_id_by_email,<CALL>,<MISSING>,"find_user_id_by_email|{""email"":""amelia.silva7872@example.com""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_user_details,<CALL>,<MISSING>,"get_user_details|{""user_id"":""amelia_silva_7726""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W2586676""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W5400801""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W4597054""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W4836353""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W7773202""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W7342738""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,find_user_id_by_name_zip,<CALL>,"find_user_id_by_name_zip|{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""User Amelia Silva could not be identified by either of two provided emails or name+ZIP. Unable to locate user account to process cancellation/return of recent orders.""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,find_user_id_by_email,<CALL>,<MISSING>,"find_user_id_by_email|{""email"":""amelia.silva7872@example.com""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_user_details,<CALL>,<MISSING>,"get_user_details|{""user_id"":""amelia_silva_7726""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W2586676""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W5400801""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W4597054""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W4836353""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W7773202""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,True,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W7342738""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,find_user_id_by_name_zip,<CALL>,"find_user_id_by_name_zip|{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19102""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""User Amelia Silva could not be identified by either of two provided emails or name+ZIP. Unable to locate user account to process cancellation/return of recent orders.""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,find_user_id_by_email,<CALL>,<MISSING>,"find_user_id_by_email|{""email"":""amelia.silva7872@example.com""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_user_details,<CALL>,<MISSING>,"get_user_details|{""user_id"":""amelia_silva_7726""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W2586676""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W5400801""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W4597054""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W4836353""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_order_details,<CALL>,<MISSING>,"get_order_details|{""order_id"":""#W7773202""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,cancel_pending_order,<CALL>,<MISSING>,"cancel_pending_order|{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,return_delivered_order_items,<CALL>,<MISSING>,"return_delivered_order_items|{""item_ids"":[""5669664287"",""4900990404"",""9862136885"",""6777246137""],""order_id"":""#W4597054"",""payment_method_id"":""gift_card_3491931""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,return_delivered_order_items,<CALL>,<MISSING>,"return_delivered_order_items|{""item_ids"":[""8277474082""],""order_id"":""#W7773202"",""payment_method_id"":""gift_card_3491931""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W7342738""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,cancel_pending_order,<CALL>,<MISSING>,"cancel_pending_order|{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,return_delivered_order_items,<CALL>,<MISSING>,"return_delivered_order_items|{""item_ids"":[""5669664287"",""4900990404"",""9862136885"",""6777246137""],""order_id"":""#W4597054"",""payment_method_id"":""gift_card_3491931""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,return_delivered_order_items,<CALL>,<MISSING>,"return_delivered_order_items|{""item_ids"":[""8277474082""],""order_id"":""#W7773202"",""payment_method_id"":""gift_card_3491931""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W7342738""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,cancel_pending_order,<CALL>,<MISSING>,"cancel_pending_order|{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,return_delivered_order_items,<CALL>,<MISSING>,"return_delivered_order_items|{""item_ids"":[""5669664287"",""4900990404"",""9862136885"",""6777246137""],""order_id"":""#W4597054"",""payment_method_id"":""gift_card_3491931""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,return_delivered_order_items,<CALL>,<MISSING>,"return_delivered_order_items|{""item_ids"":[""8277474082""],""order_id"":""#W7773202"",""payment_method_id"":""gift_card_3491931""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W7342738""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,cancel_pending_order,<CALL>,<MISSING>,"cancel_pending_order|{""order_id"":""#W4836353"",""reason"":""ordered by mistake""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,return_delivered_order_items,<CALL>,<MISSING>,"return_delivered_order_items|{""item_ids"":[""5669664287"",""4900990404"",""9862136885"",""6777246137""],""order_id"":""#W4597054"",""payment_method_id"":""gift_card_3491931""}",missing argument,replace
C1_C1,gpt_oss_120b,retail,55,retail:55,compound,False,False,return_delivered_order_items,<CALL>,<MISSING>,"return_delivered_order_items|{""item_ids"":[""8277474082""],""order_id"":""#W7773202"",""payment_method_id"":""gift_card_3491931""}",missing argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,find_user_id_by_name_zip,<CALL>,"find_user_id_by_name_zip|{""first_name"":""Chen"",""last_name"":""Johnson"",""zip"":""77004""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_user_details,<CALL>,"get_user_details|{""user_id"":""chen_johnson_4204""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W5797164""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W5061109""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,list_all_product_types,<CALL>,list_all_product_types|{},<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_product_details,<CALL>,"get_product_details|{""product_id"":""4768869376""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""User asked about a poem line: \""I wandered lonely as a cloud\"".""}",missing argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,find_user_id_by_name_zip,<CALL>,"find_user_id_by_name_zip|{""first_name"":""Chen"",""last_name"":""Johnson"",""zip"":""77004""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_user_details,<CALL>,"get_user_details|{""user_id"":""chen_johnson_4204""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W5797164""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W5061109""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_product_details,<CALL>,"get_product_details|{""product_id"":""4768869376""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""User asked for information about a poem line: \""I wandered lonely as a cloud\"".""}",missing argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,find_user_id_by_name_zip,<CALL>,"find_user_id_by_name_zip|{""first_name"":""Chen"",""last_name"":""Johnson"",""zip"":""77004""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_user_details,<CALL>,"get_user_details|{""user_id"":""chen_johnson_4204""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W5797164""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W5061109""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,list_all_product_types,<CALL>,list_all_product_types|{},<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_product_details,<CALL>,"get_product_details|{""product_id"":""4768869376""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,calculate,<CALL>,"calculate|{""expression"":""248.85 + 256.67 + 511.24 + 302.67""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""User asked for information about a poem line: \""I wandered lonely as a cloud\"".""}",missing argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,find_user_id_by_name_zip,<CALL>,"find_user_id_by_name_zip|{""first_name"":""Chen"",""last_name"":""Johnson"",""zip"":""77004""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_user_details,<CALL>,"get_user_details|{""user_id"":""chen_johnson_4204""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W5797164""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,retail,62,retail:62,read,False,True,get_order_details,<CALL>,"get_order_details|{""order_id"":""#W5061109""}",<MISSING>,extra argument,replace
